fold,global_row,run_id,suite,task,episode,init_state_id,noise_seed,length,failure,scope,method,calibration,alpha,threshold,first_alarm_query,first_alarm_inference_number,executed_task_action_steps_before_alarm,alarm_fraction_of_queries,decision
libero_goal_20260908,3840,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,240,30,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3841,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,241,30,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3842,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,242,30,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3843,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,243,30,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3844,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,244,30,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3845,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,245,30,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3846,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,246,30,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3847,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,247,30,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3848,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,248,31,1008,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3849,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,249,31,1009,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3850,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,250,31,1010,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3851,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,251,31,1011,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3852,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,252,31,1012,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3853,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,253,31,1013,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3854,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,254,31,1014,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3855,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,255,31,1015,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3856,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,256,32,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3857,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,257,32,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3858,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,258,32,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3859,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,259,32,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3860,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,260,32,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3861,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,261,32,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3862,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,262,32,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3863,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,263,32,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3864,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,264,33,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3865,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,265,33,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3866,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,266,33,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3867,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,267,33,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3868,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,268,33,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3869,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,269,33,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3870,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,270,33,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3871,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,271,33,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3872,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,272,34,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3873,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,273,34,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3874,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,274,34,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3875,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,275,34,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3876,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,276,34,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3877,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,277,34,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3878,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,278,34,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3879,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,279,34,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3880,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,280,35,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3881,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,281,35,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3882,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,282,35,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3883,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,283,35,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3884,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,284,35,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3885,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,285,35,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3886,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,286,35,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3887,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,287,35,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3888,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,288,36,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3889,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,289,36,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3890,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,290,36,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3891,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,291,36,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3892,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,292,36,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3893,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,293,36,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3894,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,294,36,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3895,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,295,36,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3896,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,296,37,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3897,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,297,37,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3898,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,298,37,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3899,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,299,37,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3900,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,300,37,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3901,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,301,37,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3902,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,302,37,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3903,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,303,37,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3904,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,304,38,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3905,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,305,38,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3906,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,306,38,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3907,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,307,38,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3908,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,308,38,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3909,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,309,38,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3910,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,310,38,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3911,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,311,38,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3912,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,312,39,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3913,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,313,39,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3914,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,314,39,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3915,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,315,39,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3916,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,316,39,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3917,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,317,39,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3918,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,318,39,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3919,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,319,39,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3920,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,320,40,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3921,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,321,40,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3922,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,322,40,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3923,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,323,40,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3924,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,324,40,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3925,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,325,40,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3926,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,326,40,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3927,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,327,40,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3928,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,328,41,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3929,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,329,41,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3930,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,330,41,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3931,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,331,41,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3932,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,332,41,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3933,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,333,41,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3934,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,334,41,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3935,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,335,41,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3936,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,336,42,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3937,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,337,42,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3938,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,338,42,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3939,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,339,42,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3940,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,340,42,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3941,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,341,42,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3942,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,342,42,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3943,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,343,42,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3944,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,344,43,1008,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3945,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,345,43,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3946,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,346,43,1010,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3947,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,347,43,1011,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3948,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,348,43,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3949,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,349,43,1013,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3950,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,350,43,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3951,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,351,43,1015,10,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3952,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,352,44,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3953,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,353,44,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3954,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,354,44,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3955,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,355,44,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3956,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,356,44,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3957,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,357,44,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3958,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,358,44,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3959,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,359,44,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3960,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,360,45,1008,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3961,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,361,45,1009,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3962,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,362,45,1010,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3963,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,363,45,1011,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3964,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,364,45,1012,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3965,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,365,45,1013,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3966,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,366,45,1014,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
libero_goal_20260908,3967,right-50x8b-20260903,libero_goal,libero_goal/put_the_bowl_on_the_stove,367,45,1015,9,False,unseen,dyn_success_knn_k20,task_init,0.05,2.2302961349487305,-1,-1,-1,,tn
