calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
episode,0.05,v82_plus_confirmed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,40,1,51,349,0.7843137254901961,0.0028653295128939827,24.5,81.66666666666666,1,0,3,1,,,,
episode,0.05,v82_plus_confirmed,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,16.0,53.333333333333336,3,0,7,0,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,15.0,50.0,5,0,7,0,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
episode,0.05,v82_plus_confirmed,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,26,4,396,1.0,0.06565656565656566,20.0,38.46153846153846,3,26,4,26,,,,
episode,0.05,v82_plus_confirmed,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,18,1,399,1.0,0.045112781954887216,18.0,34.61538461538461,1,18,1,18,,,,
episode,0.05,v82_plus_confirmed,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,32,1,399,1.0,0.08020050125313283,39.0,75.0,0,31,0,31,,,,
episode,0.05,v82_plus_confirmed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,132,17,151,249,0.8741721854304636,0.06827309236947791,33.0,63.46153846153846,0,2,23,7,,,,
episode,0.05,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,35,30,370,1.0,0.0945945945945946,13.5,25.96153846153846,25,35,26,35,,,,
episode,0.05,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,27,10,390,0.9,0.06923076923076923,10.0,19.23076923076923,8,25,8,27,,,,
episode,0.05,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,27.0,51.92307692307692,2,4,2,7,,,,
episode,0.05,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,20,8,20,380,1.0,0.021052631578947368,30.0,57.69230769230769,4,7,16,7,,,,
episode,0.05,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,47,47,353,1.0,0.13314447592067988,26.0,50.0,28,42,44,47,,,,
episode,0.05,v82_plus_confirmed,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,57,6,394,1.0,0.1446700507614213,19.5,37.5,6,57,6,57,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,13,3,397,0.6666666666666666,0.0327455919395466,18.5,66.07142857142857,0,1,1,9,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,2,10,390,0.9,0.005128205128205128,20.0,71.42857142857143,2,1,4,2,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,3,7,393,0.7142857142857143,0.007633587786259542,24.0,85.71428571428571,0,3,1,3,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,2,7,393,0.8571428571428571,0.005089058524173028,17.5,62.5,0,0,2,1,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,4,3,5,395,0.8,0.007594936708860759,15.0,53.57142857142857,0,0,4,1,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,1,0,1,0,,,,
episode,0.05,v82_plus_confirmed,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,1,7,393,0.5714285714285714,0.002544529262086514,15.5,55.35714285714286,1,0,3,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,1,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,16.0,72.72727272727273,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,13,0,14,386,0.9285714285714286,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,22,3,24,376,0.9166666666666666,0.007978723404255319,15.5,70.45454545454547,2,1,2,1,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,0,8,392,1.0,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,15.0,68.18181818181819,0,0,0,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,16.5,75.0,2,0,2,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,41,0,41,359,1.0,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.05,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,20,0,21,379,0.9523809523809523,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.005,ac_only,all,9,3,564,15436,0.015957446808510637,0.00019435086810054417,34.0,65.38461538461539,1,2,3,2,0.0031194014375721863,0.0370388454861111,6.369812188607296e-05,0.0003888528839922229
task_init,0.005,ac_only,libero_goal,0,0,106,3894,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long,8,3,274,3726,0.029197080291970802,0.0008051529790660225,34.0,65.38461538461539,1,2,2,2,,,,
task_init,0.005,ac_only,libero_object,0,0,44,3956,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial,1,0,140,3860,0.007142857142857143,0.0,12.0,54.54545454545455,0,0,1,0,,,,
task_init,0.005,ac_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,51,349,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_bowl_on_the_plate,0,0,18,382,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_bowl_on_the_stove,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,1,399,0.0,0.002506265664160401,,,0,1,0,1,,,,
task_init,0.005,ac_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,151,249,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,4,1,30,370,0.13333333333333333,0.002702702702702703,34.5,66.34615384615385,0,1,1,1,,,,
task_init,0.005,ac_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,20,380,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,2,1,47,353,0.0425531914893617,0.0028328611898017,35.0,67.3076923076923,0,0,0,0,,,,
task_init,0.005,ac_only,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,6,394,0.3333333333333333,0.0,29.0,55.769230769230774,1,0,1,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,5,395,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,0,14,386,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,0,24,376,0.041666666666666664,0.0,12.0,54.54545454545455,0,0,1,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,8,392,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,13,387,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,0,12,388,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,41,359,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,ac_only,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,21,379,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,all,49,3,564,15436,0.08687943262411348,0.00019435086810054417,38.0,75.0,7,1,7,1,0.03561312417145382,0.1250043952180028,0.0,0.00039254427637854395
task_init,0.005,st_gap_only,libero_goal,2,0,106,3894,0.018867924528301886,0.0,25.0,83.33333333333334,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long,47,1,274,3726,0.17153284671532848,0.00026838432635534085,39.0,75.0,7,1,7,1,,,,
task_init,0.005,st_gap_only,libero_object,0,1,44,3956,0.0,0.0002527805864509606,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial,0,1,140,3860,0.0,0.00025906735751295336,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,51,349,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_bowl_on_the_plate,0,0,18,382,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_bowl_on_the_stove,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,2,0,16,384,0.125,0.0,25.0,83.33333333333334,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,0,4,396,0.25,0.0,42.0,80.76923076923077,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,22,0,151,249,0.1456953642384106,0.0,41.0,78.84615384615384,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,8,0,30,370,0.26666666666666666,0.0,30.5,58.65384615384615,4,0,4,0,,,,
task_init,0.005,st_gap_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,3,0,10,390,0.3,0.0,14.0,26.923076923076923,3,0,3,0,,,,
task_init,0.005,st_gap_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,20,380,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,12,1,47,353,0.2553191489361702,0.0028328611898017,39.5,75.96153846153845,0,1,0,1,,,,
task_init,0.005,st_gap_only,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,0,6,394,0.16666666666666666,0.0,39.0,75.0,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,1,3,397,0.0,0.0025188916876574307,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,5,395,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,0,14,386,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,1,24,376,0.0,0.0026595744680851063,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,8,392,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,13,387,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,0,12,388,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,41,359,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,st_gap_only,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,21,379,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,all,8,3,564,15436,0.014184397163120567,0.00019435086810054417,33.0,63.46153846153847,1,2,3,2,0.0031194014375721863,0.03235176855448776,6.369812188607296e-05,0.0003888528839922229
task_init,0.005,confirmed_only,libero_goal,0,0,106,3894,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long,7,3,274,3726,0.025547445255474453,0.0008051529790660225,34.0,65.38461538461539,1,2,2,2,,,,
task_init,0.005,confirmed_only,libero_object,0,0,44,3956,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_spatial,1,0,140,3860,0.007142857142857143,0.0,13.0,59.09090909090909,0,0,1,0,,,,
task_init,0.005,confirmed_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,51,349,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_bowl_on_the_plate,0,0,18,382,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_bowl_on_the_stove,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,9,391,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,1,399,0.0,0.002506265664160401,,,0,1,0,1,,,,
task_init,0.005,confirmed_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,151,249,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,3,1,30,370,0.1,0.002702702702702703,32.0,61.53846153846154,0,1,1,1,,,,
task_init,0.005,confirmed_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,20,380,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,2,1,47,353,0.0425531914893617,0.0028328611898017,35.5,68.26923076923077,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,6,394,0.3333333333333333,0.0,29.5,56.73076923076923,1,0,1,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.005,confirmed_only,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
