benchmark,suite,registry,registry_index,classification_id,task_name,base_task,category,difficulty,base_task_fold,horizon_steps,variant_id,main_id,init_index,policy_seed_index,noise_seed,screen,screen_variant_inclusion_probability,status
plus,libero_spatial,libero_spatial,1957,1958,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_20,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,1715a033df54f80acea57a57,58ac0c130d6e393a4639f2d8,0,0,880338241,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1958,1959,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_21,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,edf5476361b06b2eb65491fa,b555a15a12ce2639fadd5d45,0,0,1978600513,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1959,1960,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_22,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,4,0,220,f971dac95edccaec08866d89,e9fef8dd90b2762ebe1bd8bf,0,0,2040009519,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1960,1961,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_23,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,4,0,220,ca1bc2d57e75eff81ea09086,065e9a238e5ad4a6ea8983a9,0,0,2043931016,1,0.25,planned_pending_preflight
plus,libero_spatial,libero_spatial,1961,1962,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_24,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,cdeda12b0e48e66b9d9ce03e,11bbc8c8aa06a2a628dcd477,0,0,4123540493,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1962,1963,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_25,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,4,0,220,88e96354790e905f988fdd4b,aac8174ff37b4ad35ee73ceb,0,0,3038547113,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1963,1964,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_26,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,96874bece8cc29c839a831d4,a51840b1905896f1a6bc16e6,0,0,1602578524,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1964,1965,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_27,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,4d297e16f7e018f12b931405,1346a2f68015748ca67082c0,0,0,1954040857,1,0.23809523809523808,planned_pending_preflight
plus,libero_spatial,libero_spatial,1965,1966,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_28,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,9502c15ced5a60031628ca0c,92362bc14dc529057190805b,0,0,2912746956,1,0.2,planned_pending_preflight
plus,libero_spatial,libero_spatial,1966,1967,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_29,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,07af7050aafe01293611314b,e7dacc55ef501d38289faafd,0,0,448341395,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1967,1968,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,a2bf2d7d23778222390b34c8,81f1f0930d16b26e4bcf321c,0,0,2154402026,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1968,1969,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_30,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,3dad862b3994f1fdc32f8ca6,381c5a5136ba600bc9f254ad,0,0,4116329820,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1969,1970,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,f23814c89d9da3b5e201c54e,47b1968a752e04986ed27438,0,0,2511924959,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1970,1971,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_5,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,a57c3491906d5351df621054,d7823af2e6696ea7dc2bdd11,0,0,1420972599,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1971,1972,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_8,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,1,0,220,29398911562c236d65d8ac12,28d8d8563a22c31e334aadbd,0,0,1377002131,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1972,1973,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_add_9,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,2b27a1be7411f04d0e7ee7bf,6a9173d5ef615e7dbb85054e,0,0,618536667,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1973,1974,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level1_sample1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,408467cb70df24dd98e889e6,ef7973f3b42b3cfef48c4965,0,0,2480545051,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1974,1975,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level1_sample2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,997f224d811c3dfea9febad1,fd60416654bb46a5eb45bf51,0,0,1859580986,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1975,1976,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level1_sample3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,1,0,220,414ed173017e21755659f118,67bdf15ed114b7fcdf745e34,0,0,1688219550,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1976,1977,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level1_sample4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,1,0,220,c5383f0bb8f20beb7ab6d67c,77e4a8bcfec8b50300f000e9,0,0,4202745230,1,0.2,planned_pending_preflight
plus,libero_spatial,libero_spatial,1977,1978,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level2_sample1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,73334580498671a3809d9a19,eb2d0fbe65ca300edbe8b185,0,0,4080026891,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1978,1979,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level2_sample2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,1,0,220,ce255746b3601b2b7d0634fa,09c146c64385bcc06e892984,0,0,3590254100,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1979,1980,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level2_sample3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,1,0,220,5bfe2ac52dbed4cc93089905,0b72bc78502573be2e0c4999,0,0,886737970,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1980,1981,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level2_sample4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,e5f55b7362a024e00ce06fd8,231a55df07db56a9f9568eb3,0,0,2734607741,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1981,1982,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level3_sample1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,35cd3bde5c61ba7362124093,f34d3788d661c1f68bc5883d,0,0,308297495,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1982,1983,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level3_sample2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,35e601ed91a83409a9a4dd23,24a83eceea144f546b247c73,0,0,2230014241,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1983,1984,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level3_sample3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,47bbcb06200e04e6d528b763,4f209892d9be7c467e857da2,0,0,1258087043,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1984,1985,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level3_sample4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,e23a38cddb5cec7f642905ff,cd5832e4c0a5968de0e0d434,0,0,2658223899,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1985,1986,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level4_sample1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,4,0,220,b456c12e34b7e0cbceaaea53,b9d600c1f960eabd906bca5a,0,0,2803614841,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1986,1987,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level4_sample2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,20f77e15da9b753448d9c183,32a0f3cf6de5f8d84a896555,0,0,2194387222,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1987,1988,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level4_sample3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,dc691168d7359ebaaa0e047c,9b12b872eb813b2ec8fddfd0,0,0,689593543,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1988,1989,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level4_sample4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,30d4748ab4ddd93c369e931a,938b65d6bcf84890f3f12b41,0,0,2235297810,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1989,1990,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level5_sample1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,a51d39c161e289fb7b5c7de3,2a675417bcc6a825ef3d283e,0,0,4009398968,1,0.23809523809523808,planned_pending_preflight
plus,libero_spatial,libero_spatial,1990,1991,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level5_sample2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,551b168e58e7707900a7fd58,a1256768d470fb0db06dc559,0,0,3108400889,1,0.2,planned_pending_preflight
plus,libero_spatial,libero_spatial,1991,1992,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level5_sample3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,2,0,220,4f8d0786cf1bcab7039c37e5,7072f92f19c90895403688fb,0,0,4036651880,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1992,1993,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_level5_sample4,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,Objects Layout,3,0,220,a77e5c9eace339ac573ac3e9,8d4355eeef86f2f3a736f20e,0,0,1654923797,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1993,1994,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_1,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,5c0771c9dd64172000835b9c,a17583d16ab0a2ed08a9c560,0,0,2612738450,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1994,1995,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_10,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,98d441ceb516a51fc70f35ac,80e4f37400d8cea634dcae03,0,0,1156098721,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,1995,1996,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_11,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,2085fdd415f4458ce9096173,ecbb0e6d7d4da3cf4902e3e1,0,0,4227072522,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1996,1997,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_12,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,654f13574ae87c30811654dd,591b2490401bb5c5b59cf210,0,0,806321747,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1997,1998,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_13,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,80d2ba11718466afc3298828,df3d99971726c4f1a52f2524,0,0,3873012791,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1998,1999,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_14,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,a46afde2d331cd813b820916,1c1b36f3c0f3228ded72ea09,0,0,4235103840,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,1999,2000,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_15,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,f23fb97c96a8f5777c4e3db1,08183d2d47bb33c7b34bdb84,0,0,2999148416,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2000,2001,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_16,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,32bbef320c591705c859b30c,b971036fba1f873bc32aed36,0,0,3855137512,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2001,2002,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_18,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,1e2e3a9911fee7aaaedc369f,5cd432786932d180592fb2ec,0,0,3230293939,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2002,2003,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_20,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,5,3,220,5d7bfbfdd887656d67eeb8e1,ed677e3747b3f65feb6080d8,0,0,1462372698,1,0.25,planned_pending_preflight
plus,libero_spatial,libero_spatial,2003,2004,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_21,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,d1059bcc3db4d60d0d12ac70,3c1afeead6a66bfba0373cdd,0,0,539129739,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2004,2005,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_22,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,d383a1df2f28fedc619eb3a6,1c0de8f7002af9db8c3df064,0,0,610873653,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2005,2006,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_23,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,5,3,220,795833b2a753941e5f40d0e4,32b032d4c675baa258da34b6,0,0,192097109,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2006,2007,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_24,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,996c5fbbd31b052caf982594,27c6f710f8e7b6241e50ec8f,0,0,3159054549,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2007,2008,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_25,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,5,3,220,3cad09bba3e2dd97c37b0a62,85ad34da26fdbc17bac179b3,0,0,886611518,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2008,2009,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_28,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,9560157a7f35879dca93d40a,fca18a3b5ab8d4bf4b693fba,0,0,2442086306,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2009,2010,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_3,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,ae0dd09024a6dacf02135717,4b3326291b17de9f66b3f118,0,0,2221047863,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2010,2011,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_30,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,d88fb436e43f2fb0f4f85248,3c11d1ce8622ad1abcbeb048,0,0,2124558437,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2011,2012,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_4,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,ee1693d975a3e43fd9f0aaaa,6b534f2cb1cb38d5907bc680,0,0,3538488760,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2012,2013,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,9e996fc2d8611a0e8eacbc04,1ba63ffef9e82ea7edd76890,0,0,2954096341,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2013,2014,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_6,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,31139f0ba117884b590947c1,4c5d81593d17ca73078b4197,0,0,3975218984,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2014,2015,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_7,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,66403a46d131b209a36ac324,33118e6d1a25d855977df011,0,0,2650650171,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2015,2016,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_8,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,477f95975f535a2819e63391,742efeea18c13faca866425e,0,0,4074566359,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2016,2017,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_add_9,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,9a61b2d400cd33c55518f1b8,3322c89eb62dba6e75da7f0e,0,0,2991774896,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2017,2018,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level1_sample2,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,af8871e52dfaaadba9ebeb8c,444b7ed159499a0bdd921442,0,0,1973306095,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2018,2019,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level2_sample1,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,2aad4be655e3aa7fe71ec1bc,f255b1fec222136410299c44,0,0,1991993052,1,0.2857142857142857,planned_pending_preflight
plus,libero_spatial,libero_spatial,2019,2020,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level2_sample2,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,59f034d1868fb479ec194d4a,8db697866f30293ba489943a,0,0,4074572050,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2020,2021,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level2_sample3,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,0386646b9457d6fc2bf819d0,5279a4079792fface6b22dcb,0,0,2820545013,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2021,2022,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level2_sample4,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,cb222e4c3ee3db1579ceb8cf,9a56bd393948d0e5f29bffa7,0,0,3966090025,1,0.2857142857142857,planned_pending_preflight
plus,libero_spatial,libero_spatial,2022,2023,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level3_sample1,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,06bbb1124f421e84a1e55d3e,57fa70374a862a477e566168,0,0,4291388771,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2023,2024,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level3_sample2,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,8a79b8dc32ba6e3cd5e51758,0d4758974fdd803d1460525f,0,0,3886676791,1,0.2413793103448276,planned_pending_preflight
plus,libero_spatial,libero_spatial,2024,2025,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level3_sample3,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,7cf9c1672bcfe0ba41822993,93e06f0e1f306946cdc33ec5,0,0,3253957827,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2025,2026,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level3_sample4,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,dc9333b51080aa717def5e27,eafa6c1dd7cd3f3691ffa222,0,0,3607311949,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2026,2027,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level4_sample1,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,3,3,220,c723a7b688ee0e5c44ddf018,b9032c203868a23483200e7b,0,0,1997768775,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2027,2028,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level4_sample2,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,842962cd824f9ec6d45fd01e,8f7744399962a6227dd4dba2,0,0,2145614558,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2028,2029,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level4_sample3,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,e40231e5a1669181b93b2db2,b6f441a6ebf6edc24fd493ce,0,0,227316758,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2029,2030,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level5_sample1,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,5,3,220,a6da79a29e2aaa248203d43f,6b898464f4a118e0086041f1,0,0,4219719696,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2030,2031,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level5_sample2,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,d05ba8e864f778fcdaaa8d1d,f0c3ace48deb0188e2c3f806,0,0,3244572209,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2031,2032,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level5_sample3,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,e5fe21f429eac2c61a81c511,a355bfb8d7931db8d703a7d2,0,0,306234127,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2032,2033,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_level5_sample4,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,Objects Layout,4,3,220,5e9e3b9bda5cb97dedf662b6,a5b9685f6a7fd7bf0b8961d2,0,0,448515500,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2033,2034,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_12,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,3,4,220,6403a2a3042b9b5b86c0d9aa,2ef562bbd046854e2c32c28b,0,0,2036005931,1,0.2777777777777778,planned_pending_preflight
plus,libero_spatial,libero_spatial,2034,2035,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_13,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,2,4,220,16a546781fcc608358867956,41a2948b25010a41f8863232,0,0,2245944652,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2035,2036,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_14,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,3,4,220,f65763d5aaf53534c5da6e51,6118582c469476e5d7c4c792,0,0,1981600103,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2036,2037,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_16,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,3,4,220,a9ea4881f40979045819f526,cc8153db4415830bbcf03727,0,0,3408919772,1,0.2777777777777778,planned_pending_preflight
plus,libero_spatial,libero_spatial,2037,2038,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_17,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,4,4,220,416cefa5d7fd20c35581d32b,7f4443c3bc6794e5e15660ca,0,0,1547598260,0,,planned_pending_preflight
plus,libero_spatial,libero_spatial,2038,2039,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_add_18,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,Objects Layout,4,4,220,03ea12502a1311183efb5e48,543a386bd3edda322305928b,0,0,1802638041,0,,planned_pending_preflight
