fold,suite,seed,method,view,scope,task,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round3_v7,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round3_v7,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round3_v7,80,1,0.4810126582278481,0.023809523809523808,0.4810126582278481,0.2857142857142857,1.0,1
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round3_v7,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round3_v7,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round3_v7,80,4,0.6743421052631579,0.11159147869674185,0.6743421052631579,0.625,1.0,1
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round3_v7,400,3,0.32157850545759864,0.0070674853163299745,0.32157850545759864,0.2857142857142857,1.0,1
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round3_v7,400,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,v7_success_fusion_constant,common_horizon,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round3_v7,400,1,0.731829573934837,0.009259259259259259,0.731829573934837,0.5714285714285714,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round3_followup,80,2,0.8717948717948718,0.2976190476190476,0.8717948717948718,0.7142857142857143,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round3_followup,80,1,0.7341772151898734,0.045454545454545456,0.7341772151898734,0.5714285714285714,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round3_followup,80,4,0.8322368421052632,0.37797619047619047,0.8322368421052632,0.75,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round3_followup,400,3,0.9622166246851386,0.13863636363636364,0.9622166246851386,0.8571428571428572,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,full,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round3_followup,400,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,full,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round3_followup,400,1,0.9924812030075187,0.25,0.9924812030075187,0.8571428571428571,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round3_followup,80,2,0.8333333333333334,0.28703703703703703,0.8333333333333334,0.6428571428571428,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round3_followup,80,1,0.7974683544303798,0.058823529411764705,0.7974683544303798,0.5714285714285714,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round3_followup,80,4,0.6743421052631579,0.11159147869674185,0.6743421052631579,0.625,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round3_followup,400,3,0.7010915197313182,0.016683968000579395,0.7010915197313182,0.8095238095238096,1.0,1
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round3_followup,400,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__current,common_horizon,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round3_followup,400,1,0.9348370927318296,0.037037037037037035,0.9348370927318296,0.5714285714285714,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round3_followup,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round3_followup,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round3_followup,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round3_followup,400,3,0.998320738874895,0.8055555555555556,0.998320738874895,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round3_followup,400,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,full,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round3_followup,400,1,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round3_followup,80,2,0.8012820512820513,0.09166666666666667,0.8012820512820513,0.6428571428571428,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round3_followup,80,1,0.43037974683544306,0.021739130434782608,0.43037974683544306,0.14285714285714285,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round3_followup,80,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round3_followup,80,4,0.7730263157894737,0.12113333605753514,0.7730263157894737,0.25,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round3_followup,400,3,0.8068849706129303,0.06232413638921652,0.8068849706129303,0.7142857142857143,1.0,1
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,unseen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round3_followup,400,0,,,,,1.0,0
libero_object_20260907,libero_object,20260907,success_only__cumsum,common_horizon,unseen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round3_followup,400,1,0.49373433583959897,0.0049261083743842365,0.49373433583959897,0.14285714285714285,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9813333333333333,0.8833333333333333,0.9813333333333333,0.9375,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.9648717948717949,0.5487396664097564,0.9648717948717949,0.9047619047619047,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,full,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9066666666666666,0.30047619047619045,0.9066666666666666,0.75,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,0.853904282115869,0.35441860465116276,0.853904282115869,0.5714285714285715,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.7215384615384616,0.04938709176599686,0.7215384615384616,0.46031746031746035,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius,common_horizon,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9813333333333333,0.8833333333333333,0.9813333333333333,0.9375,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.9874358974358974,0.806884781884782,0.9874358974358974,0.9047619047619047,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,full,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9093333333333333,0.4419172932330827,0.9093333333333333,0.78125,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,0.9109991603694374,0.14190950011845532,0.9109991603694374,0.6190476190476191,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.7125641025641025,0.04921182325653871,0.7125641025641025,0.4841269841269842,1.0,1
libero_object_20260908,libero_object,20260908,dyn_radius_outward,common_horizon,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9866666666666667,0.8711111111111111,0.9866666666666667,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.9797435897435898,0.7901357466063348,0.9797435897435898,0.9047619047619047,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,full,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,0.9551282051282052,0.30952380952380953,0.9551282051282052,0.9166666666666666,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.8506666666666667,0.20946287286844562,0.8506666666666667,0.6830357142857143,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,0.9429051217464316,0.6807511737089201,0.9429051217464316,0.9523809523809524,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.6648717948717948,0.040024768644528946,0.6648717948717948,0.5476190476190477,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k1,common_horizon,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9866666666666667,0.8711111111111111,0.9866666666666667,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.9882051282051282,0.8584795321637426,0.9882051282051282,0.9047619047619047,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,full,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,0.967948717948718,0.3666666666666667,0.967948717948718,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.784,0.1669871285555379,0.784,0.6294642857142857,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,0.9521410579345088,0.6833333333333333,0.9521410579345088,0.9523809523809524,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.6779487179487179,0.041263121147701316,0.6779487179487179,0.5542328042328043,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k5,common_horizon,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.9813333333333333,0.8333333333333333,0.9813333333333333,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,unseen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,round5,400,3,1.0,1.0,1.0,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,unseen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,round5,400,10,0.9889743589743589,0.8327777777777777,0.9889743589743589,0.9047619047619047,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,full,unseen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,round5,400,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,round5,80,2,0.9807692307692307,0.7,0.9807692307692307,1.0,1.0,1
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,round5,80,0,,,,,1.0,0
libero_object_20260908,libero_object,20260908,dyn_success_knn_k20,common_horizon,seen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,round5,80,5,0.7493333333333333,0.15521978021978022,0.7493333333333333,0.5044642857142857,1.0,1
